#	x	y	value.real	value.imag	value.abs
+8.000000e-01	+2.400000e+00	+3.244972e+00	+0.000000e+00	+3.244972e+00
+1.200000e+00	+2.400000e+00	+3.044110e+00	+0.000000e+00	+3.044110e+00
+1.600000e+00	+2.400000e+00	+2.856778e+00	+0.000000e+00	+2.856778e+00
+2.000000e+00	+2.400000e+00	+2.681345e+00	+0.000000e+00	+2.681345e+00
+2.400000e+00	+2.400000e+00	+2.516529e+00	+0.000000e+00	+2.516529e+00
+2.800000e+00	+2.400000e+00	+2.361724e+00	+0.000000e+00	+2.361724e+00
+3.200000e+00	+2.400000e+00	+2.216312e+00	+0.000000e+00	+2.216312e+00
+3.600000e+00	+2.400000e+00	+2.079716e+00	+0.000000e+00	+2.079716e+00
+4.000000e+00	+2.400000e+00	+1.951424e+00	+0.000000e+00	+1.951424e+00
+4.400000e+00	+2.400000e+00	+1.830884e+00	+0.000000e+00	+1.830884e+00
+4.800000e+00	+2.400000e+00	+1.717631e+00	+0.000000e+00	+1.717631e+00
+5.200000e+00	+2.400000e+00	+1.611178e+00	+0.000000e+00	+1.611178e+00
+5.600000e+00	+2.400000e+00	+1.511099e+00	+0.000000e+00	+1.511099e+00
+6.000000e+00	+2.400000e+00	+1.416997e+00	+0.000000e+00	+1.416997e+00
+6.400000e+00	+2.400000e+00	+1.328485e+00	+0.000000e+00	+1.328485e+00
+6.800000e+00	+2.400000e+00	+1.245212e+00	+0.000000e+00	+1.245212e+00
+7.200000e+00	+2.400000e+00	+1.166846e+00	+0.000000e+00	+1.166846e+00
+7.600000e+00	+2.400000e+00	+1.093084e+00	+0.000000e+00	+1.093084e+00
+8.000000e+00	+2.400000e+00	+1.023636e+00	+0.000000e+00	+1.023636e+00
+8.400000e+00	+2.400000e+00	+9.582291e-01	+0.000000e+00	+9.582291e-01
+8.800000e+00	+2.400000e+00	+8.966088e-01	+0.000000e+00	+8.966088e-01
+9.200000e+00	+2.400000e+00	+8.385361e-01	+0.000000e+00	+8.385361e-01
+9.600000e+00	+2.400000e+00	+7.837811e-01	+0.000000e+00	+7.837811e-01
+1.000000e+01	+2.400000e+00	+7.321270e-01	+0.000000e+00	+7.321270e-01
+1.040000e+01	+2.400000e+00	+6.833664e-01	+0.000000e+00	+6.833664e-01
+1.080000e+01	+2.400000e+00	+6.373063e-01	+0.000000e+00	+6.373063e-01
+1.120000e+01	+2.400000e+00	+5.937631e-01	+0.000000e+00	+5.937631e-01
+1.160000e+01	+2.400000e+00	+5.525717e-01	+0.000000e+00	+5.525717e-01
+1.200000e+01	+2.400000e+00	+5.135609e-01	+0.000000e+00	+5.135609e-01
+1.240000e+01	+2.400000e+00	+4.765840e-01	+0.000000e+00	+4.765840e-01
+1.280000e+01	+2.400000e+00	+4.414916e-01	+0.000000e+00	+4.414916e-01
+1.320000e+01	+2.400000e+00	+4.081473e-01	+0.000000e+00	+4.081473e-01
+1.360000e+01	+2.400000e+00	+3.764165e-01	+0.000000e+00	+3.764165e-01
+1.400000e+01	+2.400000e+00	+3.461742e-01	+0.000000e+00	+3.461742e-01
+1.440000e+01	+2.400000e+00	+3.173019e-01	+0.000000e+00	+3.173019e-01
+1.480000e+01	+2.400000e+00	+2.896806e-01	+0.000000e+00	+2.896806e-01
+1.520000e+01	+2.400000e+00	+2.632015e-01	+0.000000e+00	+2.632015e-01
+1.560000e+01	+2.400000e+00	+2.377597e-01	+0.000000e+00	+2.377597e-01
+1.600000e+01	+2.400000e+00	+2.132557e-01	+0.000000e+00	+2.132557e-01
+1.640000e+01	+2.400000e+00	+1.895928e-01	+0.000000e+00	+1.895928e-01
+1.680000e+01	+2.400000e+00	+1.666773e-01	+0.000000e+00	+1.666773e-01
+1.720000e+01	+2.400000e+00	+1.444218e-01	+0.000000e+00	+1.444218e-01
+1.760000e+01	+2.400000e+00	+1.227376e-01	+0.000000e+00	+1.227376e-01
+1.800000e+01	+2.400000e+00	+1.015400e-01	+0.000000e+00	+1.015400e-01
+1.840000e+01	+2.400000e+00	+8.074731e-02	+0.000000e+00	+8.074731e-02
+1.880000e+01	+2.400000e+00	+6.027690e-02	+0.000000e+00	+6.027690e-02
+1.920000e+01	+2.400000e+00	+4.004982e-02	+0.000000e+00	+4.004982e-02
+1.960000e+01	+2.400000e+00	+1.998452e-02	+0.000000e+00	+1.998452e-02
+2.000000e+01	+2.400000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+2.800000e+00	+4.367791e+00	+0.000000e+00	+4.367791e+00
+4.000000e-01	+2.800000e+00	+3.978366e+00	+0.000000e+00	+3.978366e+00
+8.000000e-01	+2.800000e+00	+3.750817e+00	+0.000000e+00	+3.750817e+00
+1.200000e+00	+2.800000e+00	+3.519650e+00	+0.000000e+00	+3.519650e+00
+1.600000e+00	+2.800000e+00	+3.303791e+00	+0.000000e+00	+3.303791e+00
+2.000000e+00	+2.800000e+00	+3.100966e+00	+0.000000e+00	+3.100966e+00
+2.400000e+00	+2.800000e+00	+2.910431e+00	+0.000000e+00	+2.910431e+00
+2.800000e+00	+2.800000e+00	+2.731426e+00	+0.000000e+00	+2.731426e+00
+3.200000e+00	+2.800000e+00	+2.563302e+00	+0.000000e+00	+2.563302e+00
+3.600000e+00	+2.800000e+00	+2.405361e+00	+0.000000e+00	+2.405361e+00
+4.000000e+00	+2.800000e+00	+2.256995e+00	+0.000000e+00	+2.256995e+00
+4.400000e+00	+2.800000e+00	+2.117597e+00	+0.000000e+00	+2.117597e+00
+4.800000e+00	+2.800000e+00	+1.986611e+00	+0.000000e+00	+1.986611e+00
+5.200000e+00	+2.800000e+00	+1.863496e+00	+0.000000e+00	+1.863496e+00
+5.600000e+00	+2.800000e+00	+1.747750e+00	+0.000000e+00	+1.747750e+00
+6.000000e+00	+2.800000e+00	+1.638910e+00	+0.000000e+00	+1.638910e+00
+6.400000e+00	+2.800000e+00	+1.536540e+00	+0.000000e+00	+1.536540e+00
+6.800000e+00	+2.800000e+00	+1.440226e+00	+0.000000e+00	+1.440226e+00
+7.200000e+00	+2.800000e+00	+1.349591e+00	+0.000000e+00	+1.349591e+00
+7.600000e+00	+2.800000e+00	+1.264279e+00	+0.000000e+00	+1.264279e+00
+8.000000e+00	+2.800000e+00	+1.183957e+00	+0.000000e+00	+1.183957e+00
+8.400000e+00	+2.800000e+00	+1.108310e+00	+0.000000e+00	+1.108310e+00
+8.800000e+00	+2.800000e+00	+1.037039e+00	+0.000000e+00	+1.037039e+00
+9.200000e+00	+2.800000e+00	+9.698707e-01	+0.000000e+00	+9.698707e-01
+9.600000e+00	+2.800000e+00	+9.065431e-01	+0.000000e+00	+9.065431e-01
+1.000000e+01	+2.800000e+00	+8.468026e-01	+0.000000e+00	+8.468026e-01
+1.040000e+01	+2.800000e+00	+7.904048e-01	+0.000000e+00	+7.904048e-01
+1.080000e+01	+2.800000e+00	+7.371358e-01	+0.000000e+00	+7.371358e-01
+1.120000e+01	+2.800000e+00	+6.867766e-01	+0.000000e+00	+6.867766e-01
+1.160000e+01	+2.800000e+00	+6.391305e-01	+0.000000e+00	+6.391305e-01
+1.200000e+01	+2.800000e+00	+5.940104e-01	+0.000000e+00	+5.940104e-01
+1.240000e+01	+2.800000e+00	+5.512402e-01	+0.000000e+00	+5.512402e-01
+1.280000e+01	+2.800000e+00	+5.106534e-01	+0.000000e+00	+5.106534e-01
+1.320000e+01	+2.800000e+00	+4.720821e-01	+0.000000e+00	+4.720821e-01
+1.360000e+01	+2.800000e+00	+4.353823e-01	+0.000000e+00	+4.353823e-01
+1.400000e+01	+2.800000e+00	+4.004019e-01	+0.000000e+00	+4.004019e-01
+1.440000e+01	+2.800000e+00	+3.670038e-01	+0.000000e+00	+3.670038e-01
+1.480000e+01	+2.800000e+00	+3.350537e-01	+0.000000e+00	+3.350537e-01
+1.520000e+01	+2.800000e+00	+3.044251e-01	+0.000000e+00	+3.044251e-01
+1.560000e+01	+2.800000e+00	+2.749980e-01	+0.000000e+00	+2.749980e-01
+1.600000e+01	+2.800000e+00	+2.466561e-01	+0.000000e+00	+2.466561e-01
+1.640000e+01	+2.800000e+00	+2.192872e-01	+0.000000e+00	+2.192872e-01
+1.680000e+01	+2.800000e+00	+1.927849e-01	+0.000000e+00	+1.927849e-01
+1.720000e+01	+2.800000e+00	+1.670442e-01	+0.000000e+00	+1.670442e-01
+1.760000e+01	+2.800000e+00	+1.419658e-01	+0.000000e+00	+1.419658e-01
+1.800000e+01	+2.800000e+00	+1.174469e-01	+0.000000e+00	+1.174469e-01
+1.840000e+01	+2.800000e+00	+9.339685e-02	+0.000000e+00	+9.339685e-02
+1.880000e+01	+2.800000e+00	+6.971986e-02	+0.000000e+00	+6.971986e-02
+1.920000e+01	+2.800000e+00	+4.632123e-02	+0.000000e+00	+4.632123e-02
+1.960000e+01	+2.800000e+00	+2.311459e-02	+0.000000e+00	+2.311459e-02
+2.000000e+01	+2.800000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+3.200000e+00	+4.695507e+00	+0.000000e+00	+4.695507e+00
+4.000000e-01	+3.200000e+00	+4.518997e+00	+0.000000e+00	+4.518997e+00
+8.000000e-01	+3.200000e+00	+4.242155e+00	+0.000000e+00	+4.242155e+00
+1.200000e+00	+3.200000e+00	+3.982181e+00	+0.000000e+00	+3.982181e+00
+1.600000e+00	+3.200000e+00	+3.737833e+00	+0.000000e+00	+3.737833e+00
+2.000000e+00	+3.200000e+00	+3.508392e+00	+0.000000e+00	+3.508392e+00
+2.400000e+00	+3.200000e+00	+3.292849e+00	+0.000000e+00	+3.292849e+00
+2.800000e+00	+3.200000e+00	+3.090376e+00	+0.000000e+00	+3.090376e+00
+3.200000e+00	+3.200000e+00	+2.900171e+00	+0.000000e+00	+2.900171e+00
+3.600000e+00	+3.200000e+00	+2.721512e+00	+0.000000e+00	+2.721512e+00
+4.000000e+00	+3.200000e+00	+2.553650e+00	+0.000000e+00	+2.553650e+00
+4.400000e+00	+3.200000e+00	+2.395941e+00	+0.000000e+00	+2.395941e+00
+4.800000e+00	+3.200000e+00	+2.247747e+00	+0.000000e+00	+2.247747e+00
+5.200000e+00	+3.200000e+00	+2.108455e+00	+0.000000e+00	+2.108455e+00
+5.600000e+00	+3.200000e+00	+1.977497e+00	+0.000000e+00	+1.977497e+00
+6.000000e+00	+3.200000e+00	+1.854353e+00	+0.000000e+00	+1.854353e+00
+6.400000e+00	+3.200000e+00	+1.738527e+00	+0.000000e+00	+1.738527e+00
+6.800000e+00	+3.200000e+00	+1.629554e+00	+0.000000e+00	+1.629554e+00
+7.200000e+00	+3.200000e+00	+1.527007e+00	+0.000000e+00	+1.527007e+00
+7.600000e+00	+3.200000e+00	+1.430485e+00	+0.000000e+00	+1.430485e+00
+8.000000e+00	+3.200000e+00	+1.339608e+00	+0.000000e+00	+1.339608e+00
+8.400000e+00	+3.200000e+00	+1.254017e+00	+0.000000e+00	+1.254017e+00
+8.800000e+00	+3.200000e+00	+1.173382e+00	+0.000000e+00	+1.173382e+00
+9.200000e+00	+3.200000e+00	+1.097387e+00	+0.000000e+00	+1.097387e+00
+9.600000e+00	+3.200000e+00	+1.025733e+00	+0.000000e+00	+1.025733e+00
+1.000000e+01	+3.200000e+00	+9.581410e-01	+0.000000e+00	+9.581410e-01
+1.040000e+01	+3.200000e+00	+8.943341e-01	+0.000000e+00	+8.943341e-01
+1.080000e+01	+3.200000e+00	+8.340604e-01	+0.000000e+00	+8.340604e-01
+1.120000e+01	+3.200000e+00	+7.770809e-01	+0.000000e+00	+7.770809e-01
+1.160000e+01	+3.200000e+00	+7.231722e-01	+0.000000e+00	+7.231722e-01
+1.200000e+01	+3.200000e+00	+6.721205e-01	+0.000000e+00	+6.721205e-01
+1.240000e+01	+3.200000e+00	+6.237290e-01	+0.000000e+00	+6.237290e-01
+1.280000e+01	+3.200000e+00	+5.778060e-01	+0.000000e+00	+5.778060e-01
+1.320000e+01	+3.200000e+00	+5.341634e-01	+0.000000e+00	+5.341634e-01
+1.360000e+01	+3.200000e+00	+4.926350e-01	+0.000000e+00	+4.926350e-01
+1.400000e+01	+3.200000e+00	+4.530537e-01	+0.000000e+00	+4.530537e-01
+1.440000e+01	+3.200000e+00	+4.152608e-01	+0.000000e+00	+4.152608e-01
+1.480000e+01	+3.200000e+00	+3.791079e-01	+0.000000e+00	+3.791079e-01
+1.520000e+01	+3.200000e+00	+3.444511e-01	+0.000000e+00	+3.444511e-01
+1.560000e+01	+3.200000e+00	+3.111537e-01	+0.000000e+00	+3.111537e-01
+1.600000e+01	+3.200000e+00	+2.790856e-01	+0.000000e+00	+2.790856e-01
+1.640000e+01	+3.200000e+00	+2.481202e-01	+0.000000e+00	+2.481202e-01
+1.680000e+01	+3.200000e+00	+2.181344e-01	+0.000000e+00	+2.181344e-01
+1.720000e+01	+3.200000e+00	+1.890118e-01	+0.000000e+00	+1.890118e-01
+1.760000e+01	+3.200000e+00	+1.606363e-01	+0.000000e+00	+1.606363e-01
+1.800000e+01	+3.200000e+00	+1.328955e-01	+0.000000e+00	+1.328955e-01
+1.840000e+01	+3.200000e+00	+1.056820e-01	+0.000000e+00	+1.056820e-01
+1.880000e+01	+3.200000e+00	+7.889133e-02	+0.000000e+00	+7.889133e-02
+1.920000e+01	+3.200000e+00	+5.241666e-02	+0.000000e+00	+5.241666e-02
+1.960000e+01	+3.200000e+00	+2.615474e-02	+0.000000e+00	+2.615474e-02
+2.000000e+01	+3.200000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+3.600000e+00	+5.166486e+00	+0.000000e+00	+5.166486e+00
+4.000000e-01	+3.600000e+00	+5.017189e+00	+0.000000e+00	+5.017189e+00
+8.000000e-01	+3.600000e+00	+4.717356e+00	+0.000000e+00	+4.717356e+00
+1.200000e+00	+3.600000e+00	+4.428713e+00	+0.000000e+00	+4.428713e+00
+1.600000e+00	+3.600000e+00	+4.157212e+00	+0.000000e+00	+4.157212e+00
+2.000000e+00	+3.600000e+00	+3.902031e+00	+0.000000e+00	+3.902031e+00
+2.400000e+00	+3.600000e+00	+3.662308e+00	+0.000000e+00	+3.662308e+00
+2.800000e+00	+3.600000e+00	+3.437132e+00	+0.000000e+00	+3.437132e+00
+3.200000e+00	+3.600000e+00	+3.225617e+00	+0.000000e+00	+3.225617e+00
+3.600000e+00	+3.600000e+00	+3.026895e+00	+0.000000e+00	+3.026895e+00
+4.000000e+00	+3.600000e+00	+2.840228e+00	+0.000000e+00	+2.840228e+00
+4.400000e+00	+3.600000e+00	+2.664830e+00	+0.000000e+00	+2.664830e+00
+4.800000e+00	+3.600000e+00	+2.500013e+00	+0.000000e+00	+2.500013e+00
+5.200000e+00	+3.600000e+00	+2.345089e+00	+0.000000e+00	+2.345089e+00
+5.600000e+00	+3.600000e+00	+2.199440e+00	+0.000000e+00	+2.199440e+00
+6.000000e+00	+3.600000e+00	+2.062475e+00	+0.000000e+00	+2.062475e+00
+6.400000e+00	+3.600000e+00	+1.933651e+00	+0.000000e+00	+1.933651e+00
+6.800000e+00	+3.600000e+00	+1.812450e+00	+0.000000e+00	+1.812450e+00
+7.200000e+00	+3.600000e+00	+1.698396e+00	+0.000000e+00	+1.698396e+00
+7.600000e+00	+3.600000e+00	+1.591043e+00	+0.000000e+00	+1.591043e+00
+8.000000e+00	+3.600000e+00	+1.489970e+00	+0.000000e+00	+1.489970e+00
+8.400000e+00	+3.600000e+00	+1.394777e+00	+0.000000e+00	+1.394777e+00
+8.800000e+00	+3.600000e+00	+1.305095e+00	+0.000000e+00	+1.305095e+00
+9.200000e+00	+3.600000e+00	+1.220572e+00	+0.000000e+00	+1.220572e+00
+9.600000e+00	+3.600000e+00	+1.140881e+00	+0.000000e+00	+1.140881e+00
+1.000000e+01	+3.600000e+00	+1.065702e+00	+0.000000e+00	+1.065702e+00
+1.040000e+01	+3.600000e+00	+9.947369e-01	+0.000000e+00	+9.947369e-01
+1.080000e+01	+3.600000e+00	+9.277004e-01	+0.000000e+00	+9.277004e-01
+1.120000e+01	+3.600000e+00	+8.643288e-01	+0.000000e+00	+8.643288e-01
+1.160000e+01	+3.600000e+00	+8.043692e-01	+0.000000e+00	+8.043692e-01
+1.200000e+01	+3.600000e+00	+7.475878e-01	+0.000000e+00	+7.475878e-01
+1.240000e+01	+3.600000e+00	+6.937608e-01	+0.000000e+00	+6.937608e-01
+1.280000e+01	+3.600000e+00	+6.426810e-01	+0.000000e+00	+6.426810e-01
+1.320000e+01	+3.600000e+00	+5.941401e-01	+0.000000e+00	+5.941401e-01
+1.360000e+01	+3.600000e+00	+5.479490e-01	+0.000000e+00	+5.479490e-01
+1.400000e+01	+3.600000e+00	+5.039219e-01	+0.000000e+00	+5.039219e-01
+1.440000e+01	+3.600000e+00	+4.618840e-01	+0.000000e+00	+4.618840e-01
+1.480000e+01	+3.600000e+00	+4.216707e-01	+0.000000e+00	+4.216707e-01
+1.520000e+01	+3.600000e+00	+3.831217e-01	+0.000000e+00	+3.831217e-01
+1.560000e+01	+3.600000e+00	+3.460852e-01	+0.000000e+00	+3.460852e-01
+1.600000e+01	+3.600000e+00	+3.104178e-01	+0.000000e+00	+3.104178e-01
+1.640000e+01	+3.600000e+00	+2.759765e-01	+0.000000e+00	+2.759765e-01
+1.680000e+01	+3.600000e+00	+2.426274e-01	+0.000000e+00	+2.426274e-01
+1.720000e+01	+3.600000e+00	+2.102359e-01	+0.000000e+00	+2.102359e-01
+1.760000e+01	+3.600000e+00	+1.786749e-01	+0.000000e+00	+1.786749e-01
+1.800000e+01	+3.600000e+00	+1.478214e-01	+0.000000e+00	+1.478214e-01
+1.840000e+01	+3.600000e+00	+1.175538e-01	+0.000000e+00	+1.175538e-01
+1.880000e+01	+3.600000e+00	+8.775273e-02	+0.000000e+00	+8.775273e-02
+1.920000e+01	+3.600000e+00	+5.830592e-02	+0.000000e+00	+5.830592e-02
+1.960000e+01	+3.600000e+00	+2.909350e-02	+0.000000e+00	+2.909350e-02
+2.000000e+01	+3.600000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+4.000000e+00	+5.877853e+00	+0.000000e+00	+5.877853e+00
+4.000000e-01	+4.000000e+00	+5.514389e+00	+0.000000e+00	+5.514389e+00
+8.000000e-01	+4.000000e+00	+5.176692e+00	+0.000000e+00	+5.176692e+00
+1.200000e+00	+4.000000e+00	+4.858009e+00	+0.000000e+00	+4.858009e+00
+1.600000e+00	+4.000000e+00	+4.560167e+00	+0.000000e+00	+4.560167e+00
+2.000000e+00	+4.000000e+00	+4.280278e+00	+0.000000e+00	+4.280278e+00
+2.400000e+00	+4.000000e+00	+4.017341e+00	+0.000000e+00	+4.017341e+00
+2.800000e+00	+4.000000e+00	+3.770345e+00	+0.000000e+00	+3.770345e+00
+3.200000e+00	+4.000000e+00	+3.538319e+00	+0.000000e+00	+3.538319e+00
+3.600000e+00	+4.000000e+00	+3.320364e+00	+0.000000e+00	+3.320364e+00
+4.000000e+00	+4.000000e+00	+3.115608e+00	+0.000000e+00	+3.115608e+00
+4.400000e+00	+4.000000e+00	+2.923211e+00	+0.000000e+00	+2.923211e+00
+4.800000e+00	+4.000000e+00	+2.742416e+00	+0.000000e+00	+2.742416e+00
+5.200000e+00	+4.000000e+00	+2.572475e+00	+0.000000e+00	+2.572475e+00
+5.600000e+00	+4.000000e+00	+2.412701e+00	+0.000000e+00	+2.412701e+00
+6.000000e+00	+4.000000e+00	+2.262457e+00	+0.000000e+00	+2.262457e+00
+6.400000e+00	+4.000000e+00	+2.121141e+00	+0.000000e+00	+2.121141e+00
+6.800000e+00	+4.000000e+00	+1.988192e+00	+0.000000e+00	+1.988192e+00
+7.200000e+00	+4.000000e+00	+1.863083e+00	+0.000000e+00	+1.863083e+00
+7.600000e+00	+4.000000e+00	+1.745324e+00	+0.000000e+00	+1.745324e+00
+8.000000e+00	+4.000000e+00	+1.634453e+00	+0.000000e+00	+1.634453e+00
+8.400000e+00	+4.000000e+00	+1.530035e+00	+0.000000e+00	+1.530035e+00
+8.800000e+00	+4.000000e+00	+1.431659e+00	+0.000000e+00	+1.431659e+00
+9.200000e+00	+4.000000e+00	+1.338945e+00	+0.000000e+00	+1.338945e+00
+9.600000e+00	+4.000000e+00	+1.251531e+00	+0.000000e+00	+1.251531e+00
+1.000000e+01	+4.000000e+00	+1.169066e+00	+0.000000e+00	+1.169066e+00
+1.040000e+01	+4.000000e+00	+1.091220e+00	+0.000000e+00	+1.091220e+00
+1.080000e+01	+4.000000e+00	+1.017685e+00	+0.000000e+00	+1.017685e+00
+1.120000e+01	+4.000000e+00	+9.481682e-01	+0.000000e+00	+9.481682e-01
+1.160000e+01	+4.000000e+00	+8.823935e-01	+0.000000e+00	+8.823935e-01
+1.200000e+01	+4.000000e+00	+8.201068e-01	+0.000000e+00	+8.201068e-01
+1.240000e+01	+4.000000e+00	+7.610612e-01	+0.000000e+00	+7.610612e-01
+1.280000e+01	+4.000000e+00	+7.050261e-01	+0.000000e+00	+7.050261e-01
+1.320000e+01	+4.000000e+00	+6.517772e-01	+0.000000e+00	+6.517772e-01
+1.360000e+01	+4.000000e+00	+6.011054e-01	+0.000000e+00	+6.011054e-01
+1.400000e+01	+4.000000e+00	+5.528058e-01	+0.000000e+00	+5.528058e-01
+1.440000e+01	+4.000000e+00	+5.066898e-01	+0.000000e+00	+5.066898e-01
+1.480000e+01	+4.000000e+00	+4.625730e-01	+0.000000e+00	+4.625730e-01
+1.520000e+01	+4.000000e+00	+4.202852e-01	+0.000000e+00	+4.202852e-01
+1.560000e+01	+4.000000e+00	+3.796562e-01	+0.000000e+00	+3.796562e-01
+1.600000e+01	+4.000000e+00	+3.405298e-01	+0.000000e+00	+3.405298e-01
+1.640000e+01	+4.000000e+00	+3.027486e-01	+0.000000e+00	+3.027486e-01
+1.680000e+01	+4.000000e+00	+2.661650e-01	+0.000000e+00	+2.661650e-01
+1.720000e+01	+4.000000e+00	+2.306332e-01	+0.000000e+00	+2.306332e-01
+1.760000e+01	+4.000000e+00	+1.960115e-01	+0.000000e+00	+1.960115e-01
+1.800000e+01	+4.000000e+00	+1.621642e-01	+0.000000e+00	+1.621642e-01
+1.840000e+01	+4.000000e+00	+1.289599e-01	+0.000000e+00	+1.289599e-01
+1.880000e+01	+4.000000e+00	+9.627067e-02	+0.000000e+00	+9.627067e-02
+1.920000e+01	+4.000000e+00	+6.396634e-02	+0.000000e+00	+6.396634e-02
+1.960000e+01	+4.000000e+00	+3.191762e-02	+0.000000e+00	+3.191762e-02
+2.000000e+01	+4.000000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+4.400000e+00	+6.542285e+00	+0.000000e+00	+6.542285e+00
+4.000000e-01	+4.400000e+00	+5.978464e+00	+0.000000e+00	+5.978464e+00
+8.000000e-01	+4.400000e+00	+5.611962e+00	+0.000000e+00	+5.611962e+00
+1.200000e+00	+4.400000e+00	+5.268281e+00	+0.000000e+00	+5.268281e+00
+1.600000e+00	+4.400000e+00	+4.945188e+00	+0.000000e+00	+4.945188e+00
+2.000000e+00	+4.400000e+00	+4.641664e+00	+0.000000e+00	+4.641664e+00
+2.400000e+00	+4.400000e+00	+4.356499e+00	+0.000000e+00	+4.356499e+00
+2.800000e+00	+4.400000e+00	+4.088649e+00	+0.000000e+00	+4.088649e+00
+3.200000e+00	+4.400000e+00	+3.837050e+00	+0.000000e+00	+3.837050e+00
+3.600000e+00	+4.400000e+00	+3.600702e+00	+0.000000e+00	+3.600702e+00
+4.000000e+00	+4.400000e+00	+3.378678e+00	+0.000000e+00	+3.378678e+00
+4.400000e+00	+4.400000e+00	+3.170049e+00	+0.000000e+00	+3.170049e+00
+4.800000e+00	+4.400000e+00	+2.974003e+00	+0.000000e+00	+2.974003e+00
+5.200000e+00	+4.400000e+00	+2.789707e+00	+0.000000e+00	+2.789707e+00
+5.600000e+00	+4.400000e+00	+2.616443e+00	+0.000000e+00	+2.616443e+00
+6.000000e+00	+4.400000e+00	+2.453511e+00	+0.000000e+00	+2.453511e+00
+6.400000e+00	+4.400000e+00	+2.300264e+00	+0.000000e+00	+2.300264e+00
+6.800000e+00	+4.400000e+00	+2.156089e+00	+0.000000e+00	+2.156089e+00
+7.200000e+00	+4.400000e+00	+2.020419e+00	+0.000000e+00	+2.020419e+00
+7.600000e+00	+4.400000e+00	+1.892720e+00	+0.000000e+00	+1.892720e+00
+8.000000e+00	+4.400000e+00	+1.772490e+00	+0.000000e+00	+1.772490e+00
+8.400000e+00	+4.400000e+00	+1.659259e+00	+0.000000e+00	+1.659259e+00
+8.800000e+00	+4.400000e+00	+1.552583e+00	+0.000000e+00	+1.552583e+00
+9.200000e+00	+4.400000e+00	+1.452045e+00	+0.000000e+00	+1.452045e+00
+9.600000e+00	+4.400000e+00	+1.357246e+00	+0.000000e+00	+1.357246e+00
+1.000000e+01	+4.400000e+00	+1.267821e+00	+0.000000e+00	+1.267821e+00
+1.040000e+01	+4.400000e+00	+1.183402e+00	+0.000000e+00	+1.183402e+00
+1.080000e+01	+4.400000e+00	+1.103658e+00	+0.000000e+00	+1.103658e+00
+1.120000e+01	+4.400000e+00	+1.028270e+00	+0.000000e+00	+1.028270e+00
+1.160000e+01	+4.400000e+00	+9.569404e-01	+0.000000e+00	+9.569404e-01
+1.200000e+01	+4.400000e+00	+8.893913e-01	+0.000000e+00	+8.893913e-01
+1.240000e+01	+4.400000e+00	+8.253589e-01	+0.000000e+00	+8.253589e-01
+1.280000e+01	+4.400000e+00	+7.645916e-01	+0.000000e+00	+7.645916e-01
+1.320000e+01	+4.400000e+00	+7.068457e-01	+0.000000e+00	+7.068457e-01
+1.360000e+01	+4.400000e+00	+6.518918e-01	+0.000000e+00	+6.518918e-01
+1.400000e+01	+4.400000e+00	+5.995119e-01	+0.000000e+00	+5.995119e-01
+1.440000e+01	+4.400000e+00	+5.494994e-01	+0.000000e+00	+5.494994e-01
+1.480000e+01	+4.400000e+00	+5.016553e-01	+0.000000e+00	+5.016553e-01
+1.520000e+01	+4.400000e+00	+4.557943e-01	+0.000000e+00	+4.557943e-01
+1.560000e+01	+4.400000e+00	+4.117321e-01	+0.000000e+00	+4.117321e-01
+1.600000e+01	+4.400000e+00	+3.693005e-01	+0.000000e+00	+3.693005e-01
+1.640000e+01	+4.400000e+00	+3.283284e-01	+0.000000e+00	+3.283284e-01
+1.680000e+01	+4.400000e+00	+2.886553e-01	+0.000000e+00	+2.886553e-01
+1.720000e+01	+4.400000e+00	+2.501219e-01	+0.000000e+00	+2.501219e-01
+1.760000e+01	+4.400000e+00	+2.125750e-01	+0.000000e+00	+2.125750e-01
+1.800000e+01	+4.400000e+00	+1.758698e-01	+0.000000e+00	+1.758698e-01
+1.840000e+01	+4.400000e+00	+1.398605e-01	+0.000000e+00	+1.398605e-01
+1.880000e+01	+4.400000e+00	+1.044074e-01	+0.000000e+00	+1.044074e-01
+1.920000e+01	+4.400000e+00	+6.937326e-02	+0.000000e+00	+6.937326e-02
+1.960000e+01	+4.400000e+00	+3.461670e-02	+0.000000e+00	+3.461670e-02
+2.000000e+01	+4.400000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+4.800000e+00	+6.928170e+00	+0.000000e+00	+6.928170e+00
+4.000000e-01	+4.800000e+00	+6.435150e+00	+0.000000e+00	+6.435150e+00
+8.000000e-01	+4.800000e+00	+6.027397e+00	+0.000000e+00	+6.027397e+00
+1.200000e+00	+4.800000e+00	+5.657766e+00	+0.000000e+00	+5.657766e+00
+1.600000e+00	+4.800000e+00	+5.310736e+00	+0.000000e+00	+5.310736e+00
+2.000000e+00	+4.800000e+00	+4.984722e+00	+0.000000e+00	+4.984722e+00
